sample,Acidobacteria,Actinobacteria,Bacteroidetes,Firmicutes,Nitrospirae,Planctomycetes,Proteobacteria,Cyanobacteria,Verrucomicrobia,Fusobacteria,Synergistetes,Fibrobacteres,Deinococcus.Thermus,Spirochaetes,Aquificae,Deferribacteres,Chlorobi,Chloroflexi,Ignavibacteriae,Balneolaeota,Tenericutes
1288.MA20jul09H.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.03030303,0.060606061,0.090909091,0.03030303,0,0,0.757575758,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0
1288.MA24aug09E.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.037735849,0.150943396,0.056603774,0.056603774,0,0.018867925,0.660377358,0,0,0,0,0,0,0,0,0,0.018867925,0,0,0,0
1288.MA24aug09H.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.028571429,0.114285714,0.057142857,0.028571429,0,0.028571429,0.742857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MA24jun09E.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.023809524,0.119047619,0.047619048,0.119047619,0,0.023809524,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MA24jun09H.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.02173913,0.086956522,0.108695652,0.043478261,0,0,0.717391304,0,0,0,0,0,0,0,0,0,0.02173913,0,0,0,0
1288.MA28jul09E.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.020833333,0.083333333,0.125,0.020833333,0,0,0.729166667,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0
1288.MA28jul09H.R1.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.018867925,0.132075472,0.113207547,0.018867925,0,0,0.660377358,0,0,0.018867925,0,0,0,0,0,0,0.018867925,0.018867925,0,0,0
1288.MA28jul09H.R2.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.027777778,0.083333333,0.138888889,0.055555556,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0
1288.MA30jun09E.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.032258065,0.129032258,0.032258065,0.096774194,0,0,0.709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MA30jun09H.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.016666667,0.166666667,0.1,0.05,0,0,0.65,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0
1288.MA30may09E.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.032258065,0.129032258,0.032258065,0.096774194,0,0,0.709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MA30may09H.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.016949153,0.101694915,0.152542373,0.06779661,0,0.016949153,0.627118644,0,0,0,0,0,0,0,0,0,0.016949153,0,0,0,0
1288.MAE01Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0,0.130434783,0.043478261,0,0,0,0.782608696,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0
1288.MAE01Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.058823529,0.176470588,0.058823529,0,0,0,0.705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE01Aug08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.035714286,0.035714286,0.035714286,0.035714286,0,0.035714286,0.785714286,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0
1288.MAE01June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.058823529,0.058823529,0.147058824,0.058823529,0,0.058823529,0.588235294,0,0,0,0,0,0,0,0,0,0.029411765,0,0,0,0
1288.MAE01May08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.03030303,0.090909091,0.121212121,0.03030303,0,0,0.696969697,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0
1288.MAE01Nov08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.029411765,0.147058824,0.088235294,0.029411765,0,0,0.705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE01Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.025641026,0.102564103,0.076923077,0.025641026,0,0,0.743589744,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0
1288.MAE01Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.03030303,0.151515152,0.090909091,0,0,0,0.696969697,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0
1288.MAE01Sept08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.035714286,0.071428571,0.071428571,0.071428571,0,0.071428571,0.642857143,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0
1288.MAE03Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0,0.172413793,0.137931034,0.034482759,0,0,0.655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE03June08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.033333333,0.166666667,0.033333333,0.033333333,0,0.066666667,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE04July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.033333333,0.1,0.133333333,0,0,0.066666667,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE04July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.034482759,0.137931034,0.137931034,0,0,0.068965517,0.620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE04Oct05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.026315789,0.105263158,0.157894737,0.026315789,0,0.026315789,0.657894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE05Aug08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.05,0.1,0.05,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE05Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.022222222,0.155555556,0.133333333,0.022222222,0,0.022222222,0.622222222,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0
1288.MAE05Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.026315789,0.131578947,0.105263158,0,0,0,0.710526316,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0,0
1288.MAE05Oct08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.03125,0.09375,0.09375,0,0,0.03125,0.71875,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0
1288.MAE05Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.03030303,0.151515152,0.121212121,0.090909091,0,0.03030303,0.575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE06July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0,0.142857143,0.178571429,0.035714286,0,0.035714286,0.607142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE06July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.038461538,0.153846154,0.153846154,0,0,0.076923077,0.576923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE06July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0,0.142857143,0.19047619,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE06June08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.038461538,0.269230769,0.076923077,0,0,0,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE08Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0,0.16,0.16,0.04,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE08Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0,0.157894737,0.210526316,0,0,0,0.631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE08Aug08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.03030303,0.090909091,0.03030303,0.060606061,0,0.03030303,0.727272727,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0
1288.MAE08June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0,0.045454545,0.227272727,0.090909091,0,0.045454545,0.590909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE08Sept08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.03125,0.125,0.09375,0.03125,0,0.03125,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE09July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0,0.074074074,0.111111111,0,0,0.037037037,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE09July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0,0.117647059,0.058823529,0,0,0,0.823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE09Oct05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.043478261,0.086956522,0.130434783,0.043478261,0,0.02173913,0.630434783,0,0.02173913,0,0,0,0,0,0,0,0.02173913,0,0,0,0
1288.MAE09Oct08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.032258065,0.096774194,0.096774194,0,0,0.032258065,0.709677419,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0
1288.MAE10Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0,0.151515152,0.151515152,0,0,0.060606061,0.636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE10Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0,0.142857143,0.142857143,0,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE11Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0,0.102564103,0.102564103,0.025641026,0,0,0.743589744,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0
1288.MAE11Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.021276596,0.106382979,0.085106383,0.063829787,0,0.021276596,0.680851064,0,0,0,0,0,0,0,0,0,0.021276596,0,0,0,0
1288.MAE11Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.046511628,0.11627907,0.093023256,0.069767442,0,0.023255814,0.627906977,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0
1288.MAE12Aug08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.035714286,0.107142857,0.071428571,0.035714286,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0
1288.MAE12July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0,0.15,0.05,0,0,0.05,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE12July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0,0.176470588,0.058823529,0,0,0.058823529,0.705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE13July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0,0.147058824,0.117647059,0.029411765,0,0.029411765,0.676470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE13June08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.047619048,0.19047619,0.095238095,0.047619048,0,0.095238095,0.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE13Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0,0.222222222,0.055555556,0,0,0.055555556,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE15Aug08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.033333333,0.166666667,0.066666667,0.033333333,0,0.033333333,0.633333333,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0
1288.MAE15June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0,0.074074074,0.185185185,0,0,0.037037037,0.703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE15Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.022727273,0.113636364,0.181818182,0.022727273,0,0,0.636363636,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0
1288.MAE15Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.023809524,0.119047619,0.142857143,0,0,0,0.69047619,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0
1288.MAE16July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.03030303,0.151515152,0.060606061,0,0,0.03030303,0.727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE16July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.043478261,0.173913043,0.086956522,0,0,0.043478261,0.652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE17July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.038461538,0.153846154,0.076923077,0.038461538,0,0,0.653846154,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0
1288.MAE17July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.037037037,0.148148148,0.037037037,0.037037037,0,0,0.740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE18Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0,0.137931034,0.103448276,0,0,0.034482759,0.724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE18Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.040816327,0.12244898,0.102040816,0.040816327,0,0.020408163,0.632653061,0,0,0,0,0,0.020408163,0,0,0,0.020408163,0,0,0,0
1288.MAE18Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.027027027,0.135135135,0.081081081,0,0,0,0.72972973,0,0,0,0,0,0,0,0,0,0.027027027,0,0,0,0
1288.MAE19Aug08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0,0.315789474,0.052631579,0,0,0.052631579,0.578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE20July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.027777778,0.111111111,0.166666667,0.055555556,0,0,0.638888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE20July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.035714286,0.142857143,0.142857143,0,0,0.035714286,0.642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE20Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.03125,0.125,0.09375,0.03125,0,0.03125,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE20Sept08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.032258065,0.096774194,0.096774194,0,0,0.064516129,0.677419355,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0
1288.MAE22Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.035714286,0.178571429,0.071428571,0,0,0.035714286,0.642857143,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0
1288.MAE22June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.026315789,0.105263158,0.210526316,0.026315789,0,0.026315789,0.605263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE22May08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.03125,0.15625,0.125,0,0,0,0.65625,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0
1288.MAE23July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.05,0.2,0.05,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE23Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.020408163,0.142857143,0.285714286,0,0,0,0.510204082,0,0,0,0,0,0.020408163,0,0,0,0.020408163,0,0,0,0
1288.MAE23Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.023255814,0.139534884,0.302325581,0,0,0,0.511627907,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0
1288.MAE24Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.03125,0.0625,0.09375,0.03125,0,0,0.75,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0
1288.MAE24Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.033333333,0.2,0.033333333,0,0,0.066666667,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE24Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.043478261,0.130434783,0.086956522,0,0,0.086956522,0.652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE24Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.026315789,0.131578947,0.078947368,0,0,0,0.736842105,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0,0
1288.MAE24Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.03125,0.15625,0.0625,0.03125,0,0,0.6875,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0
1288.MAE25Aug08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.045454545,0.136363636,0.045454545,0.045454545,0,0.090909091,0.636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE25Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.021276596,0.085106383,0.106382979,0.021276596,0,0.042553191,0.70212766,0,0,0,0,0,0,0,0,0,0.021276596,0,0,0,0
1288.MAE26July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0,0.166666667,0.125,0,0,0,0.708333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE26July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0,0.136363636,0.090909091,0.045454545,0,0,0.727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE26June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0,0.235294118,0.058823529,0,0,0,0.705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE27Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.022222222,0.111111111,0.088888889,0.022222222,0,0.044444444,0.688888889,0,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0
1288.MAE27Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.03030303,0.151515152,0.060606061,0.03030303,0,0.060606061,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE27July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0,0.111111111,0.138888889,0.111111111,0,0,0.638888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE28June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.022727273,0.159090909,0.136363636,0.045454545,0,0.045454545,0.590909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE28June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.025641026,0.128205128,0.153846154,0.076923077,0,0.051282051,0.564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE29June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0,0.151515152,0.181818182,0.121212121,0,0,0.515151515,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0
1288.MAE30Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0,0.1,0.125,0.075,0,0.05,0.625,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0
1288.MAE30July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0,0.1875,0.0625,0.0625,0,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAE30July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0,0.214285714,0.071428571,0,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.MAH01Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.028571429,0.085714286,0.057142857,0.057142857,0,0,0.742857143,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0
1288.MAH01Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.035714286,0.071428571,0.071428571,0,0,0,0.785714286,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0
1288.MAH01June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.025641026,0.076923077,0.205128205,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0
1288.MAH01June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.032258065,0.129032258,0.096774194,0,0,0,0.709677419,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0
1288.MAH01May08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.032258065,0.096774194,0.161290323,0.032258065,0,0,0.64516129,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0
1288.MAH01Nov08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.04,0.04,0.16,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0
1288.MAH01Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.018867925,0.169811321,0.075471698,0,0,0,0.716981132,0,0,0,0,0,0,0,0,0,0.018867925,0,0,0,0
1288.MAH01Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.023255814,0.069767442,0.093023256,0,0,0,0.790697674,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0
1288.MAH03Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.03030303,0.060606061,0.090909091,0,0,0,0.787878788,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0
1288.MAH04July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.04,0.08,0.12,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0
1288.MAH04Oct05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.042553191,0.085106383,0.14893617,0,0,0,0.70212766,0,0,0,0,0,0,0,0,0,0.021276596,0,0,0,0
1288.MAH05Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,0.033333333,0.133333333,0.066666667,0,0,0,0.733333333,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0
1288.MAH05Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence,0.04,0.12,0.08,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0
1288.MAH05Oct08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,0.045454545,0.045454545,0.090909091,0,0,0,0.772727273,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0
1288.MAH05Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.02173913,0.195652174,0.065217391,0,0,0,0.695652174,0,0,0,0,0,0,0,0,0,0.02173913,0,0,0,0
1288.MAH06July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,0.019230769,0.076923077,0.173076923,0.038461538,0,0.019230769,0.653846154,0,0,0,0,0,0,0,0,0,0.019230769,0,0,0,0
